order_id,delivery_status,delivery_time,rider_id
2466,Failed,,51
6998,Delivered,12:52:33,37
5890,Delivered,22:36:00,34
7901,Delivered,11:43:53,51
5339,Delivered,17:39:09,54
7952,Delivered,08:55:48,19
1639,In transit,,17
4497,Delivered,15:43:49,6
3053,Delivered,22:29:15,49
2633,Delivered,11:24:29,57
657,Failed,,20
980,Delivered,15:38:31,70
6671,Delivered,12:35:44,7
4980,Delivered,11:27:26,65
168,Delivered,16:45:11,5
5705,In transit,,57
4713,Delivered,15:12:50,40
1380,Delivered,15:11:01,63
4751,Delivered,02:10:08,37
76,Failed,,60
2919,Delivered,15:59:12,13
5155,Delivered,20:34:40,65
1185,Delivered,00:40:57,26
4663,Delivered,15:49:17,51
4870,Delivered,11:16:05,40
7383,Delivered,23:15:18,23
4004,Delivered,09:45:15,68
2253,Delivered,10:42:04,2
719,Delivered,12:58:39,69
1594,Delivered,11:48:52,68
3531,Delivered,17:10:14,5
5110,Delivered,09:09:20,70
401,Delivered,12:53:54,39
2519,Delivered,00:23:02,34
1229,Delivered,21:59:46,24
826,Delivered,23:28:04,14
7664,Delivered,19:54:32,58
8775,Delivered,12:54:52,54
2065,Delivered,10:51:31,44
2175,In transit,,43
5019,Delivered,16:26:27,65
26,Delivered,19:24:23,24
3483,Delivered,19:45:21,46
8482,Delivered,22:45:24,5
3356,Delivered,18:58:44,12
493,Delivered,13:32:26,53
1268,Delivered,14:49:18,28
4620,Delivered,15:16:31,7
6107,Delivered,21:37:27,25
5106,Delivered,00:08:02,53
7826,Delivered,14:12:51,66
1084,Delivered,12:07:13,25
7733,Delivered,19:47:29,37
6775,In transit,,21
2065,Delivered,12:51:31,29
4248,Delivered,21:51:40,65
6883,Delivered,22:41:45,17
6495,Failed,,13
8957,Delivered,14:32:29,27
4255,Delivered,00:38:03,27
7554,Delivered,18:05:06,52
5118,In transit,,5
316,Delivered,22:28:44,54
5744,Delivered,23:34:11,51
4878,Delivered,15:34:04,39
5077,Delivered,17:28:09,39
5476,Delivered,20:39:04,56
3252,Delivered,17:19:04,22
2877,Delivered,22:31:19,1
2818,Delivered,11:48:49,14
7144,In transit,,58
1381,Delivered,10:38:02,47
8358,In transit,,60
5587,Delivered,20:02:56,26
8280,Delivered,11:11:00,40
1080,Delivered,09:24:58,65
5848,Delivered,14:54:40,18
1728,Delivered,13:08:32,38
488,Delivered,03:53:28,36
2734,In transit,,31
654,In transit,,27
6811,Failed,,5
4617,Delivered,20:37:39,32
391,Delivered,18:47:41,39
6389,Delivered,23:58:37,20
5713,Delivered,14:15:24,19
4467,Delivered,07:45:55,24
8194,Delivered,22:25:14,9
6244,In transit,,42
418,Delivered,15:33:01,26
1036,Delivered,14:23:15,25
2981,Delivered,09:56:28,66
8002,Failed,,64
1362,In transit,,45
7836,Delivered,06:57:59,64
6861,Delivered,17:56:38,56
2371,Delivered,00:37:50,33
8824,In transit,,66
4593,Delivered,10:20:57,34
8934,Delivered,11:56:59,5
728,Delivered,16:52:12,18
6821,Delivered,18:08:23,46
5622,Delivered,13:16:05,68
2243,Delivered,11:32:23,12
6932,Delivered,01:21:13,68
4800,In transit,,39
3009,In transit,,69
3941,Delivered,23:23:25,50
5865,Failed,,32
447,Delivered,20:03:36,68
4778,Delivered,08:10:04,44
7884,Delivered,23:06:45,15
8871,Delivered,20:57:07,44
4057,Delivered,12:33:15,24
1833,Failed,,14
7482,Delivered,22:16:36,7
3834,Delivered,02:15:11,60
3762,Delivered,11:13:24,69
8303,Delivered,10:06:19,46
8003,Delivered,23:06:12,66
6052,Delivered,20:27:43,50
3997,Delivered,16:42:55,1
6177,Delivered,11:38:28,60
7132,In transit,,20
4037,Delivered,06:44:08,25
7471,Delivered,13:02:48,54
7209,Delivered,20:22:19,39
2752,In transit,,33
3125,Delivered,10:49:39,38
2266,Delivered,18:27:12,46
2809,Delivered,09:59:35,26
8339,Delivered,16:16:09,8
5879,Delivered,10:34:40,53
7715,Delivered,21:10:55,5
5202,Delivered,23:32:11,69
4,Delivered,23:19:09,38
3923,Delivered,23:09:58,22
4015,Delivered,08:29:18,58
3709,Delivered,11:51:51,25
7853,Delivered,02:55:24,53
2831,In transit,,54
7213,Delivered,07:56:35,25
8876,Delivered,09:12:44,30
973,Delivered,18:34:47,16
1736,Delivered,23:57:30,22
4757,In transit,,43
2224,In transit,,14
2233,In transit,,1
1805,Delivered,14:06:00,5
822,Delivered,13:47:38,47
7127,Delivered,22:33:08,57
706,Delivered,08:08:59,66
5422,Delivered,16:10:13,3
8913,In transit,,6
5301,Delivered,08:04:57,35
6619,Delivered,16:31:32,57
7322,Delivered,20:45:52,45
6576,Delivered,19:26:31,33
1343,Delivered,22:07:56,31
2568,Delivered,08:29:46,25
3717,Delivered,11:37:29,65
1935,Delivered,16:59:56,38
1559,Delivered,21:37:23,13
7820,Delivered,23:11:57,34
3535,Delivered,18:39:30,60
3145,In transit,,55
3273,Delivered,08:35:27,20
1614,Delivered,22:07:05,10
4682,Delivered,12:38:46,18
1469,Delivered,21:23:30,7
220,Delivered,15:08:12,28
5042,Delivered,11:08:35,5
4480,Delivered,11:09:57,9
6480,Delivered,15:57:03,40
920,Delivered,21:13:17,12
2447,In transit,,58
4262,Delivered,20:05:49,52
5924,Delivered,15:20:21,67
2492,Delivered,00:42:14,64
7902,Delivered,21:41:06,3
7661,Delivered,22:12:36,58
7547,Failed,,32
6348,Delivered,23:53:09,30
706,Failed,,2
4480,Delivered,10:09:57,14
5412,Delivered,11:55:12,46
8136,Failed,,10
2841,Delivered,13:38:13,50
2274,Failed,,65
44,Delivered,14:04:16,26
6534,Delivered,16:18:19,25
4075,Delivered,19:17:37,3
5032,Delivered,09:05:49,56
6350,Delivered,10:49:52,66
176,Delivered,08:22:54,24
8633,In transit,,12
8429,Delivered,17:32:49,65
1513,In transit,,3
4765,Delivered,23:35:49,57
4757,Delivered,09:02:04,42
8228,Delivered,17:39:40,48
6293,Delivered,13:13:39,56
4667,Delivered,15:09:55,51
422,In transit,,69
7144,Delivered,23:03:34,19
6210,Delivered,16:58:03,52
116,In transit,,57
4521,Delivered,17:26:50,40
3158,Delivered,22:04:26,21
1076,In transit,,55
1805,Delivered,12:06:00,44
2216,Delivered,14:47:11,29
86,Delivered,17:18:41,19
4592,Delivered,23:45:49,8
486,Delivered,01:20:55,25
4657,Delivered,17:09:43,54
8592,Delivered,15:40:01,68
3036,Delivered,11:33:04,47
2042,Delivered,08:24:06,30
2105,Delivered,21:24:32,27
6504,Delivered,14:49:23,68
7921,Failed,,25
1324,Delivered,20:18:42,69
4991,Delivered,22:30:37,64
7132,Delivered,18:26:11,33
5694,In transit,,11
2905,Delivered,11:07:50,20
563,Delivered,22:28:28,13
8977,Delivered,23:17:45,13
886,Failed,,27
7920,Delivered,19:46:28,1
4718,Delivered,20:37:18,67
3992,In transit,,8
1212,Delivered,02:34:12,69
3692,Delivered,17:51:48,18
8701,Delivered,10:23:34,44
1639,Delivered,07:03:06,3
142,In transit,,25
7563,In transit,,65
8198,Delivered,20:42:19,18
582,Delivered,23:31:36,44
246,In transit,,6
2216,In transit,,12
3276,Delivered,06:05:40,56
204,Delivered,15:54:42,48
6013,Delivered,02:20:05,18
7216,Delivered,20:50:25,43
8162,Failed,,8
4613,In transit,,35
4352,Delivered,22:53:41,20
4959,In transit,,61
4310,Delivered,18:27:58,25
5413,Delivered,13:01:22,37
153,Delivered,09:25:06,45
8453,Delivered,13:52:34,36
4325,Delivered,10:56:20,47
2021,Delivered,07:20:29,55
545,Delivered,14:30:20,62
7093,Delivered,08:49:27,1
3166,Delivered,15:43:41,16
1854,In transit,,43
6841,Delivered,12:41:36,49
1208,Failed,,8
74,Delivered,23:35:52,25
8119,In transit,,37
8152,Delivered,19:55:22,70
5498,Delivered,16:49:38,53
5783,Delivered,14:50:53,50
8002,Delivered,16:17:05,45
2152,Delivered,06:40:12,59
4750,In transit,,20
5660,Delivered,22:24:14,64
4515,Delivered,00:09:23,32
7971,Failed,,42
5933,Delivered,13:01:16,52
2698,Failed,,53
4081,Delivered,19:46:55,25
1793,Delivered,00:17:26,40
6607,Delivered,21:06:28,38
4548,Delivered,01:54:08,50
2404,Delivered,23:18:10,21
3349,Delivered,21:59:43,66
7516,In transit,,63
204,Delivered,15:54:42,35
7530,Delivered,09:33:39,20
6561,In transit,,38
8334,In transit,,29
7803,Delivered,02:26:26,61
795,Delivered,12:10:53,7
7652,Delivered,18:12:26,21
8524,Delivered,17:31:31,42
1256,Delivered,02:28:21,1
3942,Delivered,13:20:42,62
4456,Delivered,19:54:05,19
3846,Delivered,21:00:15,53
7289,In transit,,58
1320,Delivered,22:08:57,31
7485,Delivered,18:21:09,10
3272,Delivered,15:06:36,8
7827,Delivered,14:26:55,40
6905,Delivered,19:11:10,36
1657,Delivered,14:02:21,32
7647,In transit,,68
2360,In transit,,48
5823,Delivered,11:26:27,28
7300,Delivered,22:17:56,35
3132,Delivered,16:59:57,11
561,In transit,,70
5617,Delivered,02:49:58,55
4704,Delivered,23:55:47,9
8128,Delivered,16:58:19,32
8789,Delivered,09:12:54,63
6092,Delivered,12:09:02,63
6405,In transit,,54
2500,Delivered,18:54:10,34
1325,In transit,,46
4358,Delivered,08:49:59,68
6170,Delivered,21:09:50,10
5946,Delivered,00:24:40,61
5792,Failed,,27
3384,Delivered,08:57:26,67
4100,Delivered,12:11:29,43
1499,Delivered,11:28:50,58
7311,Delivered,09:28:32,3
7624,Delivered,09:59:41,1
4650,Delivered,01:35:10,48
5381,Delivered,12:46:14,28
7207,Delivered,23:37:57,16
1309,Delivered,09:22:14,20
709,Delivered,14:17:11,9
1031,Delivered,10:23:55,12
707,Delivered,14:55:54,48
5203,Delivered,20:58:24,16
6406,In transit,,12
5460,In transit,,12
4776,Delivered,08:48:29,11
8832,Delivered,20:40:55,29
3405,Delivered,18:35:05,42
7844,In transit,,13
1734,Delivered,02:23:59,4
7270,In transit,,68
6609,Delivered,23:45:12,4
987,Delivered,10:52:01,40
8741,Delivered,21:20:45,22
5272,In transit,,17
8878,Delivered,21:39:03,65
3670,Delivered,16:24:13,70
3984,Delivered,22:29:41,43
4341,Delivered,12:01:49,30
1272,Delivered,15:43:09,7
4913,Delivered,13:20:22,47
2999,Delivered,18:22:26,3
7196,In transit,,4
2723,In transit,,34
1225,Delivered,21:28:33,55
7141,Delivered,02:24:59,54
7549,Delivered,02:48:26,62
4680,In transit,,53
8275,Delivered,14:52:10,7
7113,Delivered,01:49:17,55
3240,Delivered,10:35:21,39
3690,Delivered,12:11:28,24
6524,Delivered,21:21:04,37
608,Delivered,18:34:37,18
924,Delivered,17:28:52,7
5348,Delivered,09:43:05,68
5021,In transit,,1
42,Delivered,10:34:08,68
2366,Delivered,18:50:26,22
3831,Delivered,17:34:05,53
2641,Delivered,15:15:24,52
6853,Delivered,06:28:21,32
7429,Delivered,18:47:56,66
38,Delivered,20:00:14,30
4287,Delivered,02:40:34,34
4851,Delivered,12:12:33,27
6142,In transit,,69
2598,In transit,,9
7018,In transit,,61
4937,Delivered,21:11:18,11
1358,Delivered,06:27:18,61
6985,Delivered,11:42:04,2
6401,In transit,,46
4499,In transit,,59
5341,Delivered,18:13:19,57
3823,Delivered,12:53:02,10
4046,Delivered,16:42:02,10
7354,Delivered,06:35:15,5
1653,Delivered,19:21:16,22
8357,Delivered,20:57:44,31
6455,Delivered,13:40:29,53
3577,In transit,,2
8597,Delivered,23:48:56,32
2855,In transit,,66
6583,Delivered,17:46:20,14
8690,In transit,,39
8928,Delivered,20:49:54,45
715,Failed,,7
2919,Delivered,17:59:12,43
4326,Delivered,08:19:28,41
8877,In transit,,6
2444,Delivered,11:21:43,45
5591,Delivered,15:54:06,34
5669,In transit,,59
1420,Delivered,20:57:39,40
7282,Failed,,52
6672,Delivered,11:20:58,56
7015,In transit,,67
1567,Delivered,21:09:59,16
7464,Delivered,17:36:59,52
6627,Failed,,26
690,Delivered,16:02:10,36
7371,Delivered,18:57:47,67
5910,In transit,,37
7466,Delivered,06:31:30,33
3513,Delivered,23:09:06,65
3883,Delivered,18:40:34,55
5067,Delivered,14:56:52,40
5719,Delivered,16:06:23,6
8992,Delivered,00:27:39,36
6710,Delivered,11:03:03,2
8693,Delivered,16:06:34,57
8932,Delivered,16:34:20,7
3442,Delivered,23:03:26,52
8939,Delivered,11:27:05,41
8770,Delivered,22:42:25,28
5879,Delivered,10:34:40,54
8638,Delivered,23:28:37,48
5956,Delivered,15:27:11,62
4818,Delivered,08:47:15,31
12,Delivered,12:26:31,1
853,In transit,,39
433,Delivered,01:14:48,61
4117,Delivered,01:46:24,10
3041,Delivered,17:54:26,5
8806,Delivered,21:46:54,51
7357,Delivered,09:08:04,35
4798,Delivered,22:53:19,10
3939,Delivered,08:05:42,52
303,Delivered,07:13:34,65
3477,Delivered,16:33:09,51
938,Delivered,16:03:14,29
5235,Delivered,11:53:54,30
2505,Delivered,21:59:11,66
7531,Delivered,20:31:04,67
7053,Delivered,12:02:21,9
306,Delivered,19:48:39,45
8108,Delivered,11:05:37,70
7484,In transit,,34
7778,Delivered,18:33:12,38
8203,In transit,,42
128,In transit,,12
2249,Delivered,12:39:45,44
6294,Delivered,20:03:49,31
1002,In transit,,70
4268,Delivered,21:57:23,9
4122,Delivered,01:10:05,22
625,Delivered,13:48:11,20
3689,Delivered,12:42:41,48
6468,In transit,,66
7656,In transit,,48
5211,Delivered,17:42:44,70
6919,Delivered,21:36:46,9
171,Delivered,11:50:43,44
5903,Delivered,19:35:29,38
1431,Delivered,20:22:57,40
3316,Failed,,61
6284,Delivered,23:18:36,36
5333,Delivered,13:58:10,29
3859,Delivered,01:43:02,27
4607,Delivered,00:33:45,45
4887,Delivered,18:02:37,40
6584,Delivered,11:04:38,20
2551,Delivered,08:33:38,25
3949,Delivered,22:20:43,45
1065,In transit,,6
1018,Delivered,15:06:20,41
48,In transit,,62
1554,Delivered,16:55:33,24
8503,In transit,,29
4082,Delivered,20:14:59,60
2893,In transit,,65
1112,Delivered,17:35:54,6
1805,Delivered,09:06:00,63
1883,Delivered,08:28:01,19
3644,Delivered,16:45:51,45
4321,Delivered,13:29:07,60
6610,Delivered,07:08:39,55
5723,Delivered,15:46:06,66
8402,Delivered,21:20:16,26
8958,In transit,,42
906,In transit,,9
8648,In transit,,14
2495,Delivered,20:41:59,37
6742,Failed,,50
1098,Delivered,12:14:54,57
112,Delivered,19:51:07,50
2187,Delivered,17:21:22,28
3760,In transit,,46
5585,Delivered,01:06:08,62
7895,Delivered,15:11:31,11
267,In transit,,8
2138,Delivered,06:47:58,46
2698,Delivered,22:10:09,24
7243,Delivered,00:49:11,52
2914,Delivered,22:42:46,69
571,Delivered,22:29:41,23
1901,Failed,,35
5743,In transit,,51
7067,In transit,,6
3076,Delivered,13:57:40,1
5726,Delivered,23:20:54,9
4625,Delivered,14:17:34,67
35,Delivered,00:15:25,67
5291,Delivered,07:53:38,1
5002,Delivered,00:05:31,43
2839,Delivered,17:16:57,23
528,Delivered,02:46:48,69
8975,Delivered,15:47:58,26
3234,Delivered,10:19:48,28
8019,Delivered,09:17:57,58
8808,In transit,,5
5749,Failed,,16
2191,Delivered,00:13:20,17
476,Delivered,12:35:25,67
7361,Delivered,10:26:57,32
870,Delivered,23:06:40,30
256,Delivered,17:39:17,64
6480,Delivered,18:57:03,63
5687,Delivered,13:16:58,42
4984,In transit,,18
4159,In transit,,60
983,Delivered,01:32:58,1
5385,Delivered,09:09:33,37
8468,Delivered,13:01:00,33
7750,Delivered,13:31:14,40
8072,Delivered,14:41:45,29
1514,Delivered,18:16:25,45
6831,Delivered,11:53:27,56
6002,Delivered,08:01:56,16
8485,Delivered,16:45:31,33
3678,Delivered,19:06:25,32
4308,In transit,,21
7430,Delivered,21:19:43,20
1941,Delivered,22:10:51,26
430,In transit,,48
8187,Delivered,15:58:26,10
5469,Delivered,18:38:41,24
4245,Delivered,14:36:44,17
6799,Delivered,16:27:48,61
6110,Delivered,12:34:07,8
7039,Delivered,20:09:12,67
6698,Delivered,18:24:53,38
5392,Delivered,12:04:09,7
8465,Delivered,13:45:19,66
1248,Delivered,00:05:50,14
7243,Delivered,23:49:11,65
5295,Delivered,18:06:17,9
1698,Delivered,06:37:02,20
2242,Delivered,20:03:08,12
8326,Delivered,17:55:45,34
5152,Delivered,17:28:37,11
4584,Delivered,11:21:17,18
1684,Delivered,09:14:37,41
7530,Delivered,14:33:39,3
5087,Delivered,03:54:10,9
8272,Delivered,02:35:05,34
5212,Delivered,21:49:00,39
4731,In transit,,61
7458,Delivered,12:44:38,69
4524,Delivered,11:00:43,5
3016,Delivered,09:49:28,19
1241,Delivered,07:31:29,29
4987,Delivered,21:31:31,32
6937,Delivered,18:56:08,58
7115,Delivered,18:01:02,7
1678,Delivered,15:46:53,28
940,Delivered,12:41:40,67
18,Delivered,14:09:18,4
2988,Delivered,17:41:33,63
6617,Delivered,14:24:33,38
1863,Delivered,13:52:05,15
6447,Delivered,17:36:44,10
41,Delivered,12:56:44,3
6918,Delivered,16:00:18,57
2823,Delivered,15:07:28,53
2608,Delivered,19:53:16,40
4850,Delivered,12:24:06,28
8783,Delivered,13:51:44,48
3900,Delivered,18:22:04,3
8023,In transit,,25
226,Delivered,21:16:36,14
4500,Delivered,14:30:07,42
725,Delivered,12:34:26,52
6789,Delivered,07:58:39,32
7926,In transit,,54
1340,Delivered,14:53:12,19
1351,Delivered,10:27:45,31
3868,Delivered,17:02:19,58
2533,Delivered,19:38:42,53
4596,Delivered,13:19:03,8
4032,Delivered,19:04:30,5
1245,Delivered,21:34:10,16
8820,In transit,,43
3542,Delivered,07:08:36,20
2820,Failed,,24
5012,Delivered,12:09:29,52
7796,Delivered,22:07:39,56
5104,Delivered,22:33:05,64
8189,Delivered,14:21:37,43
4446,Delivered,21:41:02,46
391,Delivered,21:47:41,10
4509,Delivered,23:04:31,27
3310,Delivered,11:26:17,11
1392,Delivered,19:07:05,70
4570,In transit,,27
8471,Delivered,15:42:06,33
4238,Delivered,22:42:39,47
5648,Delivered,11:25:56,39
4919,Delivered,16:20:25,66
2606,Delivered,22:13:03,50
3114,In transit,,23
3618,Delivered,14:45:08,30
6386,In transit,,17
8501,Delivered,15:08:51,65
3508,Delivered,00:07:10,64
420,Delivered,17:46:00,5
5684,Delivered,21:55:44,57
5446,Failed,,27
6833,Delivered,21:54:40,47
3097,In transit,,20
8209,Delivered,19:01:39,9
2294,Delivered,11:07:19,52
7206,Delivered,21:26:21,16
3465,Delivered,20:03:26,41
596,In transit,,26
8528,Delivered,16:17:05,31
7120,Delivered,10:28:20,31
3397,Delivered,03:28:49,46
7388,Failed,,67
4922,In transit,,33
6109,Delivered,13:29:26,52
7896,Delivered,21:53:59,66
8940,Failed,,41
7963,Delivered,16:21:24,59
7009,Delivered,16:07:51,47
6164,Delivered,11:22:57,43
6914,Delivered,18:08:49,16
6774,Failed,,39
5351,Delivered,01:30:48,42
4649,Delivered,12:10:42,16
5837,Delivered,20:51:42,39
3830,In transit,,32
7407,Delivered,19:09:08,22
3216,Delivered,16:30:37,14
6353,Delivered,12:31:46,23
1531,Delivered,15:54:28,64
6510,Delivered,15:08:08,66
4379,Delivered,21:53:08,33
5257,Delivered,12:23:52,58
3570,Delivered,11:20:42,57
1715,Delivered,12:14:40,17
5841,In transit,,49
2807,Delivered,16:00:28,51
1447,Delivered,22:04:36,42
6134,Delivered,11:12:51,58
6756,Delivered,16:31:40,43
3025,Delivered,01:32:37,30
5802,Delivered,01:34:06,30
6865,In transit,,59
1279,Delivered,23:50:08,29
7293,Delivered,06:35:29,21
4565,In transit,,61
3849,In transit,,47
8389,Delivered,00:01:48,46
8809,Delivered,17:47:29,44
8522,Delivered,14:42:46,17
8701,Delivered,11:23:34,30
480,In transit,,3
5188,In transit,,58
5087,Delivered,03:54:10,12
6727,Delivered,12:00:22,61
3269,Delivered,00:31:27,61
7010,Delivered,20:42:34,25
4341,Delivered,15:01:49,59
4204,Delivered,20:18:01,18
20,Delivered,19:46:22,38
1154,Delivered,18:43:47,22
7063,Delivered,14:42:41,5
4708,Delivered,18:39:05,68
6429,Delivered,16:46:29,64
4905,Delivered,00:42:36,9
6059,Delivered,10:16:37,68
374,In transit,,38
4051,Delivered,13:01:50,1
7027,Delivered,14:07:22,23
3776,Delivered,11:41:40,65
345,Delivered,18:14:43,44
711,Delivered,10:34:47,9
4789,Delivered,22:53:55,2
2883,In transit,,59
486,In transit,,65
2366,Delivered,16:50:26,33
5687,Delivered,14:16:58,59
6624,In transit,,13
3911,Delivered,22:14:23,1
7320,Delivered,14:37:16,25
2122,Delivered,16:01:25,47
4056,Delivered,17:13:26,50
8337,Delivered,17:24:09,70
3400,Delivered,18:23:48,28
8429,Delivered,20:32:49,32
1899,In transit,,1
6593,In transit,,5
7844,Delivered,14:59:06,50
2004,Delivered,22:20:19,25
5958,Delivered,11:52:26,64
2662,Delivered,07:45:00,6
6238,Delivered,03:49:23,67
5801,Delivered,23:25:17,7
8414,In transit,,61
7843,Delivered,17:52:29,35
387,Delivered,22:05:10,28
5896,Delivered,18:04:23,69
8277,Delivered,00:52:40,49
7068,Delivered,21:43:25,64
2775,Delivered,17:45:52,57
3486,Delivered,15:51:12,60
8014,Delivered,11:53:49,34
2885,Delivered,12:13:49,60
4109,Delivered,22:30:18,19
4235,Delivered,18:55:20,55
7289,Delivered,12:14:07,39
5089,Delivered,11:04:38,8
6730,Delivered,10:08:04,27
3685,Delivered,11:43:46,45
6307,Delivered,20:32:02,16
7130,Delivered,19:41:32,48
3512,Delivered,11:30:11,54
6089,Delivered,16:01:29,49
7167,Delivered,20:49:41,20
1207,Delivered,16:34:49,58
1274,Delivered,14:32:48,46
5316,Delivered,18:53:36,5
2831,Delivered,19:26:30,39
5693,Delivered,16:39:43,26
5133,Delivered,19:38:39,4
4055,Failed,,6
8377,Delivered,15:27:24,12
2575,Delivered,09:49:17,22
6110,Delivered,12:34:07,33
5105,Delivered,19:01:32,34
4453,Failed,,42
1419,Delivered,17:57:37,31
8665,Delivered,22:53:16,39
3128,Delivered,07:18:17,26
569,Delivered,14:48:39,50
8451,In transit,,20
1516,In transit,,41
1035,Delivered,15:52:07,27
1242,Delivered,19:58:00,28
8985,Delivered,20:34:00,14
6224,Delivered,00:56:59,45
1261,Delivered,15:56:28,40
5299,In transit,,51
8354,Delivered,09:51:52,25
8310,Delivered,18:46:55,50
5747,Delivered,18:51:49,16
4804,Delivered,12:32:44,4
8250,Delivered,19:57:53,5
2838,Delivered,18:05:48,36
5947,Delivered,07:42:53,44
3192,Delivered,08:00:48,7
1908,Failed,,13
1259,Delivered,11:11:13,20
6934,In transit,,10
4258,In transit,,6
1372,Delivered,02:29:20,22
3517,Delivered,18:55:18,68
1067,Delivered,13:00:28,61
3599,Delivered,15:17:51,5
6825,In transit,,52
798,Delivered,14:52:12,40
7763,Delivered,15:56:12,13
6031,Delivered,08:27:45,58
4552,Delivered,15:19:21,5
7328,Delivered,12:44:19,15
1257,Delivered,22:40:39,56
4344,Delivered,17:09:12,37
1266,Delivered,16:09:11,68
7181,Delivered,07:28:24,68
2718,Delivered,18:13:05,32
6246,Delivered,15:31:14,59
4489,Delivered,20:05:20,8
5270,Failed,,6
2577,Delivered,19:56:33,13
1905,Delivered,21:05:04,43
6010,Delivered,14:18:14,30
6503,Delivered,13:22:24,29
8098,Delivered,15:30:03,30
4963,Delivered,00:48:23,23
1378,Delivered,18:05:09,19
2385,Delivered,21:07:02,51
6927,Delivered,22:21:13,67
4940,Delivered,20:08:55,58
5783,Delivered,12:50:53,8
3566,In transit,,42
3121,In transit,,20
4041,In transit,,5
6917,Delivered,17:00:13,10
1601,Delivered,23:12:46,51
2839,In transit,,55
1418,Delivered,01:35:08,35
316,Delivered,19:28:44,43
7229,Delivered,14:31:27,61
1913,Delivered,11:39:23,38
6275,Delivered,17:13:21,44
8653,Failed,,3
8561,Delivered,14:34:58,53
3345,Delivered,09:45:41,3
8286,Delivered,20:03:44,13
7483,Delivered,15:43:23,63
1563,Delivered,16:22:03,25
5808,Delivered,11:27:27,3
1034,In transit,,39
2795,Delivered,11:40:20,41
7698,In transit,,50
7992,Delivered,22:20:51,58
3155,Delivered,18:43:51,15
8976,Delivered,06:20:51,17
4053,Delivered,16:59:44,45
3306,Delivered,13:59:26,67
5338,Failed,,22
4748,Delivered,18:58:53,44
5360,Delivered,20:53:23,39
6892,Delivered,00:52:29,39
8610,Delivered,09:27:47,46
5757,Delivered,19:07:27,4
2175,Delivered,01:04:36,1
2102,In transit,,56
4561,Delivered,21:21:25,47
89,Delivered,10:47:14,55
4390,Delivered,16:36:13,66
2707,Delivered,23:12:47,44
2310,Delivered,23:49:30,15
3048,Delivered,14:34:32,56
7895,Delivered,14:11:31,56
8811,Delivered,01:29:44,20
7201,Delivered,17:52:18,11
3557,Delivered,21:30:25,3
2776,Delivered,15:59:28,21
3929,Delivered,02:41:14,53
8428,In transit,,67
5820,Delivered,02:13:58,41
454,Failed,,23
6013,Delivered,23:20:05,41
2925,Delivered,13:00:57,54
2384,Delivered,16:13:36,21
2321,Delivered,22:35:14,3
5270,In transit,,6
2019,Delivered,20:25:58,44
1210,Delivered,11:28:52,33
7859,Delivered,15:12:09,19
377,Delivered,11:29:08,9
7466,Delivered,07:31:30,2
8460,Delivered,07:11:05,36
1080,Delivered,10:24:58,15
1933,Delivered,20:50:53,4
2929,Delivered,06:41:51,60
6284,Delivered,20:18:36,52
5082,Delivered,17:20:07,47
226,Delivered,21:16:36,47
4145,Delivered,12:02:29,33
8269,Delivered,08:49:09,45
7101,Delivered,15:49:59,70
2015,Delivered,03:23:42,44
8545,Failed,,45
6162,Delivered,15:41:50,26
7139,Delivered,18:45:00,53
3509,Delivered,14:03:58,7
5269,Delivered,15:21:41,19
5407,Delivered,17:38:20,7
7204,In transit,,9
1707,Delivered,09:31:04,9
7392,Delivered,07:53:36,58
8472,Delivered,12:11:40,10
6422,Delivered,09:54:51,1
3806,Delivered,18:22:49,46
8910,Delivered,15:34:52,7
4371,Delivered,23:16:09,21
5556,Delivered,15:34:50,35
162,In transit,,52
8442,Delivered,13:46:08,62
333,Delivered,20:39:24,70
2942,Delivered,22:58:15,61
4387,Delivered,18:48:02,44
96,Delivered,08:09:22,14
4922,Delivered,20:18:30,22
2227,Delivered,14:33:53,49
8472,Delivered,14:11:40,40
7927,Delivered,09:42:47,30
327,In transit,,6
4509,Delivered,23:04:31,63
3554,In transit,,34
8897,In transit,,25
780,Delivered,09:58:54,38
8897,Failed,,47
2204,Delivered,10:48:55,4
4289,Delivered,14:23:12,4
1823,Delivered,11:28:41,24
3146,Delivered,19:31:52,70
1901,Delivered,20:52:44,31
3730,Delivered,23:41:52,41
4277,Delivered,11:02:34,20
4622,Delivered,21:49:02,6
3757,Delivered,23:33:30,66
7148,Delivered,18:08:35,34
1220,Delivered,15:52:13,53
910,Delivered,22:58:21,2
7937,Failed,,16
5503,Delivered,22:23:55,63
2507,In transit,,63
1227,Delivered,09:51:42,38
4297,Delivered,11:28:51,44
1029,Delivered,12:13:35,26
6925,Delivered,19:47:26,55
4230,Delivered,10:19:36,11
780,Delivered,09:58:54,30
7315,Delivered,18:28:52,61
4503,Delivered,12:36:37,52
5426,Delivered,13:48:41,31
8269,In transit,,63
1284,Delivered,21:50:45,42
4752,Delivered,09:00:10,23
2972,Delivered,17:17:12,51
4117,Delivered,00:46:24,53
7338,In transit,,51
8128,Delivered,16:58:19,12
2225,Delivered,16:25:08,39
3559,Delivered,03:50:03,2
6320,Delivered,23:17:27,30
3638,Delivered,17:46:40,45
8027,In transit,,10
8031,Delivered,16:15:12,56
6967,Delivered,00:35:53,2
6194,In transit,,49
3683,Delivered,16:14:33,47
4449,In transit,,36
