order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
6728,2129,28,Califlower penne,2025-03-10,11:00:58,completed,5.21
6729,130,21,"Caesar Salad,Chilli con carne,Califlower penne",2020-11-09,08:30:08,pending,16.82
6730,350,18,"Cheeseburger,Chicken milanese,Caprese Salad",2021-02-05,13:13:20,completed,13.67
6731,1165,15,Chicken Fajitas,2021-11-25,20:08:59,completed,7.2
6732,2560,13,Pasta Carbonara,2022-08-30,22:07:03,completed,4.46
6733,1540,19,Meatballs with sauce,2023-07-02,07:46:15,completed,7.58
6734,74,22,"Califlower penne,Califlower penne",2020-12-01,15:55:43,completed,12.23
6735,59,16,Mushroom Risotto,2021-05-30,18:54:49,completed,4.93
6736,987,30,California maki,2024-03-08,07:29:18,completed,8.6
6737,46,11,Chicken milanese,2024-10-04,12:43:58,completed,7.94
6738,111,21,"Chicken wings,Pizza,Chicken wings",2023-06-19,20:30:30,completed,17.95
6739,746,29,Mushroom Risotto,2024-04-17,06:11:23,completed,4.15
6740,1892,21,Fettuccine Alfredo,2020-11-09,16:29:50,completed,7.32
6741,703,16,Souvlaki,2024-01-17,08:14:18,pending,5.93
6742,2398,15,"Katsu Curry,Tiramisù,Lasagne,California maki,Souvlaki",2023-01-30,12:10:25,completed,33.82
6743,965,29,"Tiramisù,Scotch eggs,Philadelphia maki",2022-12-08,16:41:12,completed,17.11
6744,1424,3,Pasta Carbonara,2024-08-29,11:15:17,completed,4.93
6745,1285,28,"Fettuccine Alfredo,Meatballs with sauce,Teriyaki Chicken donburi",2022-08-02,12:13:09,cancelled,21.3
6746,264,4,"Caesar Salad,Pappardelle alla Bolognese",2024-09-13,17:33:54,pending,11.02
6747,2057,12,French fries with sausages,2023-06-23,13:28:01,completed,7.11
6748,2353,26,"Risotto with seafood,Bruschette with Tomato",2023-11-25,20:42:56,pending,11.13
6749,795,8,"California maki,Chicken milanese",2025-04-02,16:01:50,completed,12.33
6750,2938,6,"Chicken milanese,Ricotta stuffed Ravioli",2025-01-11,20:22:51,completed,11.7
6751,2937,22,Chicken milanese,2024-09-20,09:25:46,pending,6.83
6752,2222,17,Chicken milanese,2022-11-16,09:59:02,cancelled,8.45
6753,317,21,"Chicken wings,Scotch eggs,Linguine with clams",2021-05-15,16:17:10,completed,21.07
6754,976,3,Meatballs with sauce,2023-11-15,14:06:26,completed,6.55
6755,1509,12,Chicken Fajitas,2025-02-25,18:37:18,completed,8.8
6756,1165,6,"California maki,Pork sausage roll",2021-10-07,09:16:47,completed,14.15
6757,1322,14,Chicken milanese,2021-03-20,17:11:04,completed,6.01
6758,2090,23,"California maki,Pasta with Tomato and Basil,Mushroom Risotto,Teriyaki Chicken donburi",2020-01-02,16:41:38,completed,24.16
6759,1651,11,Salmon nigiri,2025-03-29,14:56:46,pending,5.3
6760,475,15,Mushroom Risotto,2023-08-14,13:45:31,completed,8.55
6761,2931,28,"Chilli con carne,Philadelphia maki,Pappardelle alla Bolognese",2023-01-17,19:08:30,completed,15.61
6762,2062,27,Pork sausage roll,2024-09-03,06:25:14,completed,8.67
6763,531,21,Souvlaki,2024-11-22,16:49:27,completed,7.44
6764,1780,21,Barbecue Ribs,2023-03-02,07:35:28,pending,4.12
6765,2610,23,Souvlaki,2022-06-27,13:39:16,completed,6.92
6766,1612,28,Teriyaki Chicken donburi,2024-12-26,18:44:39,pending,4.06
6767,2071,25,Teriyaki Chicken donburi,2024-08-17,13:32:19,completed,5.45
6768,341,8,Chilli con carne,2022-08-27,15:51:16,completed,7.77
6769,2130,14,Pasta Carbonara,2020-08-26,14:02:38,pending,4.23
6770,1723,18,Tiramisù,2024-01-25,21:26:13,pending,4.49
6771,381,11,Ricotta stuffed Ravioli,2023-09-27,11:31:16,completed,6.27
6772,1575,27,Souvlaki,2020-11-21,19:08:57,pending,4.18
6773,639,28,"Philadelphia maki,Caesar Salad,Chicken wings,Salmon nigiri",2022-01-19,08:50:47,completed,19.92
6774,909,22,"Tuna sashimi,Chicken Fajitas,Teriyaki Chicken donburi,Pasta with Tomato and Basil,Fish and chips",2020-11-18,14:37:52,completed,32.9
6775,380,28,California maki,2023-07-24,06:11:21,pending,6.43
6776,956,28,Chicken wings,2025-06-29,10:39:13,completed,7.52
6777,2930,7,"Barbecue Ribs,Fettuccine Alfredo,French fries with sausages",2023-03-15,21:37:55,completed,16.09
6778,1947,27,Caprese Salad,2021-12-12,15:43:36,completed,6.82
6779,1939,13,"Pork sausage roll,Fish and chips",2025-09-19,18:35:32,completed,13.61
6780,1822,20,"Risotto with seafood,Fish and chips,Caprese Salad,Chilli con carne,Vegetable Soup",2021-05-27,09:50:54,completed,30.54
6781,674,17,"Katsu Curry,Pasta Carbonara,Pork belly buns,Califlower penne",2024-07-21,22:47:27,pending,27.39
6782,455,28,"Teriyaki Chicken donburi,Teriyaki Chicken donburi,Pasta with Tomato and Basil,Pappardelle alla Bolognese,Caesar Salad",2022-01-14,11:32:56,pending,32.2
6783,935,29,"Mushroom Risotto,Chicken milanese,Cheeseburger",2023-04-23,18:52:57,completed,17.52
6784,1366,27,"Pasta Carbonara,Salmon nigiri",2021-01-13,17:30:33,completed,13.26
6785,2024,8,"Ebiten maki,Fettuccine Alfredo",2024-06-04,15:43:12,completed,14.56
6786,2509,25,"Vegetable Soup,Tiramisù",2023-01-16,16:01:37,completed,12.1
6787,2651,23,Caprese Salad,2020-12-26,20:54:37,completed,4.72
6788,576,30,Linguine with clams,2025-08-04,07:58:18,completed,8.24
6789,2539,16,Souvlaki,2023-02-22,17:38:02,completed,7.21
6790,98,14,Salmon nigiri,2021-09-03,16:50:47,completed,5.54
6791,51,9,Scotch eggs,2022-04-19,11:06:59,completed,6.42
6792,739,26,Caesar Salad,2024-04-10,17:34:40,completed,6.34
6793,2440,9,"Lasagne,Cheeseburger",2020-07-11,21:06:36,completed,11.86
6794,1096,23,Chicken Fajitas,2021-11-18,22:38:11,completed,7.51
6795,1622,16,"Linguine with clams,Chicken Fajitas,Pasta with Tomato and Basil,Pappardelle alla Bolognese,Vegetable Soup",2020-01-28,22:37:25,completed,31.67
6796,1568,14,"California maki,Pork belly buns,Cheeseburger",2022-10-31,13:09:53,cancelled,20.18
6797,884,30,Philadelphia maki,2022-12-09,14:51:30,completed,8.98
6798,2541,3,"Fish and chips,Bruschette with Tomato",2025-01-14,22:57:48,completed,9.7
6799,1346,25,"Salmon nigiri,French fries with sausages",2022-03-06,13:34:53,completed,11.6
6800,1258,6,Salmon nigiri,2020-08-09,15:32:28,pending,7.49
6801,1791,24,Chilli con carne,2022-07-28,07:54:44,pending,7.2
6802,2438,7,Linguine with clams,2021-01-16,07:37:11,completed,5.48
6803,2651,21,Pork belly buns,2023-07-20,19:14:55,pending,6.88
6804,1278,22,Fish and chips,2021-09-24,19:48:36,pending,8.5
6805,2634,7,"Califlower penne,Ricotta stuffed Ravioli,Pasta with Tomato and Basil,Chicken milanese,French fries with sausages",2020-12-14,08:35:51,completed,29.52
6806,529,28,Katsu Curry,2023-02-14,07:56:41,completed,5.58
6807,1992,8,"Lasagne,Tiramisù,Lasagne,Katsu Curry,California maki",2020-09-04,06:05:28,pending,40.14
6808,2784,16,"Pork sausage roll,Linguine with clams,Ricotta stuffed Ravioli,Califlower penne",2021-07-28,11:41:05,completed,25.27
6809,1864,18,Salmon nigiri,2021-02-09,06:12:04,completed,6.83
6810,1895,6,Caesar Salad,2023-06-14,07:14:55,completed,4.4
6811,883,19,Fettuccine Alfredo,2022-05-24,14:50:21,completed,6.46
6812,1260,5,"Lasagne,Teriyaki Chicken donburi,Pork sausage roll",2020-12-11,20:27:44,completed,15.52
6813,1873,24,Chilli con carne,2020-07-13,17:57:08,completed,5.17
6814,1072,21,"Tiramisù,Meatballs with sauce,Caprese Salad,Teriyaki Chicken donburi",2022-05-29,16:56:59,completed,21.49
6815,1044,5,Chicken milanese,2022-02-24,07:25:00,completed,8.09
6816,671,13,"Ricotta stuffed Ravioli,Ebiten maki",2020-01-30,06:47:43,completed,10.59
6817,1473,6,"French fries with sausages,Pasta Carbonara,Teriyaki Chicken donburi,Fettuccine Alfredo",2025-02-11,07:55:55,completed,24.45
6818,1254,1,Chicken Fajitas,2023-11-14,08:50:54,completed,4.15
6819,672,29,"Fettuccine Alfredo,Tuna sashimi,Meatballs with sauce,Teriyaki Chicken donburi",2022-11-22,06:21:40,completed,31.43
6820,2147,5,"Risotto with seafood,Lasagne,Pizza",2025-08-22,22:30:10,cancelled,18.49
6821,335,20,"Pasta with Tomato and Basil,Linguine with clams",2024-12-09,10:12:41,pending,15.05
6822,410,6,Teriyaki Chicken donburi,2024-08-09,16:58:29,completed,4.12
6823,153,28,"Pork sausage roll,Teriyaki Chicken donburi",2020-07-22,09:59:33,completed,14.86
6824,2798,24,"Cheeseburger,California maki,Fettuccine Alfredo,Fish and chips,Risotto with seafood",2020-02-05,12:27:03,completed,34.43
6825,897,22,Scotch eggs,2020-01-30,07:33:29,completed,7.45
6826,987,13,"French fries with sausages,Lasagne,Katsu Curry,Caprese Salad",2025-06-01,08:35:28,completed,19.31
6827,1901,13,"Chilli con carne,Chicken Fajitas",2025-01-19,10:42:38,completed,9.55
6828,2899,13,Fettuccine Alfredo,2021-04-19,18:48:13,pending,7.72
6829,2845,24,Pasta and Beans,2021-01-20,12:29:19,pending,6.67
6830,779,7,Vegetable Soup,2023-07-14,06:53:51,completed,5.02
6831,2633,28,Pasta with Tomato and Basil,2024-12-11,14:57:19,completed,8.4
6832,1648,22,"California maki,Risotto with seafood",2025-03-24,13:09:58,completed,14.87
6833,2842,15,"Vegetable Soup,Ricotta stuffed Ravioli,Fettuccine Alfredo",2024-04-26,15:26:52,completed,22.98
6834,1278,2,"California maki,Califlower penne",2024-08-22,19:57:15,completed,11.93
6835,1824,17,Barbecue Ribs,2023-02-04,09:51:40,completed,6.62
6836,1800,24,Caprese Salad,2023-07-06,08:04:01,completed,8.93
6837,1593,21,Scotch eggs,2021-09-05,19:02:26,pending,5.33
6838,1896,1,Fettuccine Alfredo,2023-06-12,18:03:19,completed,5.97
6839,1378,4,Chicken Fajitas,2024-05-14,21:51:22,completed,4.03
6840,1033,10,"French fries with sausages,Meatballs with sauce,Califlower penne",2022-08-26,14:42:24,completed,20.04
6841,2703,11,Pappardelle alla Bolognese,2024-09-19,11:39:56,pending,7.55
6842,285,18,Mushroom Risotto,2023-09-21,17:07:16,completed,8.89
6843,395,15,Tiramisù,2025-03-17,22:57:59,completed,5.87
6844,2967,20,"Lasagne,Pork sausage roll",2024-09-10,11:24:27,completed,13.1
6845,2679,22,Chicken wings,2020-09-15,10:41:01,completed,4.47
6846,442,17,Teriyaki Chicken donburi,2020-10-06,07:30:12,cancelled,7.66
6847,2329,2,Fettuccine Alfredo,2020-03-23,18:04:44,cancelled,6.69
6848,1846,22,Barbecue Ribs,2023-03-22,11:09:38,completed,6.75
6849,2810,30,Scotch eggs,2022-12-06,06:14:42,pending,7.45
6850,311,3,"Caprese Salad,French fries with sausages",2025-09-22,22:48:34,completed,13.53
6851,606,27,"Chicken milanese,Teriyaki Chicken donburi,Chicken milanese",2024-05-22,13:04:33,completed,17.68
6852,753,25,"Pizza,Cheeseburger,Fettuccine Alfredo",2022-11-24,08:08:46,pending,20.6
6853,1196,14,Ricotta stuffed Ravioli,2020-05-23,15:47:56,completed,6.72
6854,2793,12,"Salmon nigiri,Bruschette with Tomato,Pizza,Fettuccine Alfredo",2024-10-05,13:05:01,completed,20.97
6855,650,13,Vegetable Soup,2020-02-14,21:00:25,completed,8.05
6856,1760,25,"Pasta with Tomato and Basil,Fettuccine Alfredo",2022-04-11,09:02:04,completed,16.44
6857,2092,12,Caprese Salad,2020-01-28,08:39:04,completed,7.73
6858,1104,1,Pasta and Beans,2022-05-01,07:06:07,completed,8.62
6859,1071,25,"Pizza,Caprese Salad,Pasta and Beans,Fettuccine Alfredo,Pizza",2022-03-28,07:54:16,completed,32.53
6860,1306,11,"Chilli con carne,Pasta Carbonara",2020-06-04,09:53:18,completed,11.95
6861,937,2,"Tiramisù,Cheeseburger",2023-06-22,15:11:36,completed,15.79
6862,370,12,Mushroom Risotto,2025-08-31,16:54:54,completed,6.1
6863,1607,22,"Pappardelle alla Bolognese,Salmon nigiri",2020-06-18,06:36:14,cancelled,12.55
6864,880,25,Souvlaki,2022-09-21,17:40:11,pending,7.22
6865,960,11,Califlower penne,2023-07-01,18:55:55,completed,7.41
6866,2434,20,Chicken wings,2022-09-03,17:47:39,completed,5.98
6867,351,25,Pappardelle alla Bolognese,2025-06-28,12:57:38,completed,5.65
6868,1075,11,"Pizza,Fettuccine Alfredo",2023-04-19,22:44:40,cancelled,13.3
6869,1336,7,Fish and chips,2022-11-28,19:35:13,completed,7.2
6870,486,1,Risotto with seafood,2023-06-13,19:39:44,completed,6.68
6871,2960,14,Pasta and Beans,2020-02-26,20:16:34,completed,6.89
6872,1830,15,"Katsu Curry,Fish and chips,Souvlaki,Bruschette with Tomato",2023-12-06,13:08:14,completed,27.9
6873,1302,2,Mushroom Risotto,2023-03-11,07:42:04,completed,4.26
6874,2812,5,"Mushroom Risotto,Pappardelle alla Bolognese,Caprese Salad,Chilli con carne,Pappardelle alla Bolognese",2020-06-17,14:12:50,completed,33.15
6875,2826,30,"Fish and chips,Chicken milanese",2023-07-22,14:43:45,completed,10.7
6876,1930,2,Lasagne,2021-06-03,22:32:51,cancelled,5.44
6877,1473,30,Linguine with clams,2023-06-30,17:44:10,completed,4.72
6878,2381,3,Chilli con carne,2024-05-07,10:26:48,completed,9.0
6879,230,24,Philadelphia maki,2025-09-09,19:20:11,cancelled,4.92
6880,2523,26,California maki,2022-04-18,16:27:30,completed,4.84
6881,2334,27,"Teriyaki Chicken donburi,Linguine with clams,Meatballs with sauce",2025-10-01,17:16:04,completed,22.11
6882,2997,29,Lasagne,2020-08-29,15:18:19,completed,6.43
6883,492,1,Caprese Salad,2023-04-05,07:39:16,completed,4.95
6884,95,22,"Chicken milanese,Salmon nigiri,Chicken milanese",2024-08-11,13:29:26,completed,20.68
6885,764,16,"Fettuccine Alfredo,Pork belly buns",2020-05-13,13:51:24,completed,11.87
6886,2410,10,"Philadelphia maki,California maki",2021-08-26,06:32:31,completed,13.26
6887,529,17,"Pasta with Tomato and Basil,Chicken Fajitas",2022-04-01,13:58:16,completed,15.44
6888,2257,15,Vegetable Soup,2024-04-19,10:48:43,completed,7.15
6889,1755,26,Pork belly buns,2020-01-05,11:21:48,completed,4.31
6890,34,20,Salmon nigiri,2020-08-06,21:08:46,completed,6.9
6891,992,24,"Chicken wings,Pasta with Tomato and Basil,Chilli con carne",2023-06-24,21:42:42,completed,18.44
6892,1251,3,"Tuna sashimi,California maki,Risotto with seafood",2024-03-24,08:04:57,completed,24.97
6893,1498,22,Scotch eggs,2021-11-03,12:25:16,completed,7.4
6894,865,2,Pasta with Tomato and Basil,2020-04-18,19:08:23,pending,6.37
6895,2112,17,Pork sausage roll,2020-05-17,10:04:19,completed,5.96
6896,714,27,"Pasta and Beans,Chicken wings",2021-05-02,08:51:27,completed,14.26
6897,1657,7,"Chicken milanese,Chicken milanese",2022-11-17,22:51:11,completed,13.11
6898,2801,15,Philadelphia maki,2025-04-18,17:01:11,completed,5.56
6899,1663,8,"Linguine with clams,Scotch eggs,Fish and chips",2024-06-17,09:46:39,completed,22.1
6900,2422,1,Lasagne,2025-02-11,20:32:51,completed,4.53
6901,2647,1,Katsu Curry,2024-06-30,09:08:49,completed,8.42
6902,2950,21,"Pork belly buns,Philadelphia maki,Mushroom Risotto,Pappardelle alla Bolognese",2024-10-29,06:26:47,completed,24.76
6903,1419,1,"Pasta with Tomato and Basil,Cheeseburger,Caesar Salad,Cheeseburger,Lasagne",2021-05-16,11:26:11,completed,32.15
6904,288,3,"Caprese Salad,Vegetable Soup",2024-12-25,17:20:56,completed,14.0
6905,2874,20,Pappardelle alla Bolognese,2020-09-25,18:42:03,completed,8.7
6906,1612,14,Meatballs with sauce,2024-05-20,20:14:15,completed,6.23
6907,2233,26,"Caprese Salad,Meatballs with sauce",2023-11-25,10:25:25,completed,11.18
6908,2050,10,"Chicken wings,Pork sausage roll,Fettuccine Alfredo,Lasagne,Souvlaki",2023-04-19,08:31:38,completed,32.99
6909,166,25,Salmon nigiri,2022-06-08,17:54:38,completed,8.72
6910,2065,5,Pasta and Beans,2023-07-21,19:36:07,completed,4.23
6911,1604,13,Philadelphia maki,2022-10-26,09:17:48,completed,8.81
6912,456,21,Caesar Salad,2021-03-02,14:49:37,completed,8.14
6913,82,25,Fish and chips,2022-06-09,06:19:09,completed,6.93
6914,1550,4,"Tuna sashimi,Caprese Salad,Chicken wings",2023-12-02,07:08:46,completed,20.85
6915,1317,25,Pork belly buns,2020-09-07,15:57:07,completed,4.47
6916,1658,2,"Caesar Salad,Tiramisù",2021-03-12,10:46:34,completed,14.58
6917,1431,27,"Scotch eggs,Pasta and Beans",2024-10-07,20:29:59,pending,15.08
6918,2996,25,Caesar Salad,2024-01-26,16:37:57,completed,4.44
6919,446,3,Chicken milanese,2023-08-24,06:03:17,completed,5.36
6920,1664,26,Teriyaki Chicken donburi,2025-09-21,18:29:01,completed,7.62
6921,2183,19,"Katsu Curry,Ricotta stuffed Ravioli",2025-01-03,22:09:33,completed,9.86
6922,2782,12,"Barbecue Ribs,Souvlaki",2022-09-16,06:23:49,cancelled,13.62
6923,579,18,Caprese Salad,2025-02-16,22:08:43,pending,4.93
6924,331,19,Pasta and Beans,2020-12-23,09:55:17,completed,8.91
6925,1028,8,"Pasta with Tomato and Basil,Chilli con carne,Mushroom Risotto,Chicken milanese",2020-06-02,12:48:57,completed,25.02
6926,1206,9,Ebiten maki,2024-10-10,15:59:00,completed,4.43
6927,2010,24,Scotch eggs,2021-09-18,07:58:46,completed,5.08
6928,108,23,Philadelphia maki,2020-09-24,15:27:20,pending,6.55
6929,2653,9,Pasta and Beans,2023-11-29,18:34:06,completed,5.76
6930,895,22,"Ricotta stuffed Ravioli,Pork belly buns,Teriyaki Chicken donburi",2024-02-09,07:53:28,completed,17.2
6931,2837,15,Mushroom Risotto,2024-09-03,21:02:04,completed,4.23
6932,2548,30,Caprese Salad,2022-11-23,14:30:18,completed,8.86
6933,1277,29,"Vegetable Soup,Teriyaki Chicken donburi",2023-06-29,15:34:10,completed,11.95
6934,1663,3,"Pappardelle alla Bolognese,Pasta with Tomato and Basil,Pizza,Caesar Salad",2024-12-09,06:49:06,completed,23.5
6935,1242,11,"Chilli con carne,Pork belly buns,Vegetable Soup",2020-11-04,10:16:41,completed,22.24
6936,1319,22,"Ebiten maki,Chicken wings,Vegetable Soup",2020-02-09,13:50:37,completed,18.22
6937,66,3,"Philadelphia maki,Scotch eggs",2022-01-10,06:39:42,completed,11.91
6938,2576,26,"Pizza,Califlower penne,Philadelphia maki",2023-05-09,18:05:14,completed,15.77
6939,2483,3,Risotto with seafood,2023-10-06,16:53:42,completed,8.73
6940,1111,17,Meatballs with sauce,2024-08-14,09:24:24,completed,4.09
6941,1621,16,"Ebiten maki,Tiramisù",2022-06-07,06:17:15,completed,12.26
6942,1320,16,"Salmon nigiri,Fish and chips",2021-04-15,17:35:36,completed,14.72
6943,16,27,"Pappardelle alla Bolognese,Chicken Fajitas",2024-03-03,15:55:59,completed,13.9
6944,2021,8,"Salmon nigiri,Meatballs with sauce,Vegetable Soup,California maki",2024-05-08,16:45:04,completed,18.43
6945,2101,19,Pizza,2023-08-29,17:32:07,completed,4.26
6946,937,9,Caprese Salad,2024-05-29,09:24:38,completed,4.35
6947,1364,14,"Meatballs with sauce,Teriyaki Chicken donburi,Linguine with clams",2023-12-07,11:49:11,completed,16.27
6948,1589,9,"Caprese Salad,Chicken wings",2024-12-13,16:14:49,cancelled,13.28
6949,1645,28,Chilli con carne,2020-11-18,15:47:34,completed,7.29
6950,1234,21,"Salmon nigiri,Chicken milanese",2021-06-23,19:51:20,completed,12.01
6951,2062,24,Philadelphia maki,2023-04-13,17:35:36,completed,5.12
6952,2541,25,"Pizza,Califlower penne,Fish and chips,Vegetable Soup",2020-08-14,07:45:25,cancelled,25.27
6953,655,3,Fish and chips,2023-02-27,13:29:40,completed,4.78
6954,670,1,Pork belly buns,2021-12-18,14:24:49,completed,6.05
6955,5,11,Califlower penne,2022-11-19,20:05:03,completed,5.78
6956,1671,26,"Katsu Curry,Pizza",2022-01-23,21:48:03,completed,12.36
6957,639,28,"Caesar Salad,Pappardelle alla Bolognese,Mushroom Risotto",2023-02-26,11:28:19,completed,19.65
6958,2397,29,Pizza,2021-03-12,12:12:19,completed,5.87
6959,2816,13,Califlower penne,2021-01-16,11:34:00,completed,6.84
6960,2162,8,Philadelphia maki,2023-05-21,11:44:47,cancelled,8.69
6961,1317,21,French fries with sausages,2021-08-25,06:18:53,pending,8.77
6962,194,14,"Salmon nigiri,Ebiten maki",2024-05-14,10:06:53,completed,10.88
6963,32,29,Pizza,2024-03-30,06:26:07,pending,6.54
6964,1255,27,Fettuccine Alfredo,2021-08-03,07:56:35,completed,6.22
6965,722,8,"Fish and chips,Souvlaki",2021-07-11,20:44:54,completed,10.22
6966,31,1,Ebiten maki,2023-11-12,22:45:17,cancelled,6.4
6967,1441,13,Salmon nigiri,2023-12-20,16:58:26,pending,6.88
6968,1706,11,Mushroom Risotto,2025-05-11,06:20:53,completed,5.65
6969,1591,26,Califlower penne,2024-07-17,20:12:54,completed,7.58
6970,2562,24,"California maki,French fries with sausages",2020-12-08,18:01:28,completed,12.02
6971,801,9,Bruschette with Tomato,2024-07-30,18:34:39,pending,7.11
6972,1224,17,Vegetable Soup,2024-08-14,17:23:06,completed,7.18
6973,849,10,"Meatballs with sauce,Scotch eggs,Fish and chips,Pasta Carbonara",2020-07-31,10:44:06,completed,29.92
6974,243,10,Cheeseburger,2021-02-08,19:30:01,pending,4.98
6975,1874,18,"Risotto with seafood,Ebiten maki,Barbecue Ribs,Pasta with Tomato and Basil,Chicken wings",2024-07-12,08:09:38,completed,37.82
6976,2249,17,California maki,2024-08-08,10:18:19,completed,6.56
6977,2504,25,Mushroom Risotto,2025-09-06,11:08:09,completed,8.02
6978,769,23,"Ricotta stuffed Ravioli,Chicken milanese,Pork sausage roll,Caesar Salad",2021-04-15,18:33:02,completed,21.48
6979,1032,3,"Caprese Salad,Pasta with Tomato and Basil,Chicken milanese",2022-02-02,16:29:34,completed,17.19
6980,405,21,Pasta Carbonara,2025-08-27,13:50:06,completed,6.85
6981,2212,21,Pasta with Tomato and Basil,2021-05-22,11:49:54,completed,8.31
6982,415,2,Pasta with Tomato and Basil,2024-07-07,21:43:48,cancelled,6.11
6983,600,19,Chicken milanese,2023-03-15,21:39:13,completed,7.47
6984,630,12,Caprese Salad,2022-05-14,21:09:18,completed,4.44
6985,2042,12,"Caprese Salad,Salmon nigiri,Pork sausage roll",2025-09-21,15:46:55,cancelled,19.85
6986,1540,30,"Bruschette with Tomato,Linguine with clams,Salmon nigiri",2023-12-07,12:39:06,completed,19.17
6987,129,10,Pork belly buns,2023-05-21,18:14:28,completed,7.16
6988,1438,5,California maki,2024-12-19,10:39:10,pending,7.64
6989,2184,4,French fries with sausages,2020-12-20,15:27:14,completed,8.78
6990,1939,6,"Pasta Carbonara,Tuna sashimi",2021-07-16,19:00:35,cancelled,12.74
6991,92,10,"Chilli con carne,Pasta Carbonara,California maki",2022-03-16,07:55:59,completed,16.54
6992,292,13,Tiramisù,2021-02-26,13:34:29,completed,4.39
6993,352,5,"Chicken Fajitas,Philadelphia maki,California maki",2021-10-10,13:03:28,completed,15.93
6994,391,12,French fries with sausages,2022-11-10,19:31:30,completed,5.45
6995,2339,11,"Barbecue Ribs,Chilli con carne,California maki,Bruschette with Tomato",2023-03-19,11:16:32,completed,31.15
6996,585,30,"Lasagne,Ricotta stuffed Ravioli",2020-03-08,18:56:49,completed,10.97
6997,2299,19,"Tuna sashimi,California maki,Pizza",2025-09-21,22:04:29,completed,23.36
6998,1609,15,Mushroom Risotto,2024-08-28,18:01:18,pending,7.97
6999,965,27,"Fish and chips,Pasta and Beans,Pasta and Beans",2022-06-28,07:05:50,completed,22.1
7000,1899,17,"Fettuccine Alfredo,Ebiten maki",2020-12-02,15:48:01,completed,10.66
7001,1185,24,"Chicken milanese,Tuna sashimi,Fettuccine Alfredo",2022-09-02,21:26:20,completed,17.56
7002,485,15,"Pizza,Pork sausage roll,Tiramisù,Pork belly buns",2020-07-23,19:54:46,completed,30.27
7003,1290,13,"Chicken wings,Scotch eggs",2024-08-18,11:15:31,completed,15.34
7004,1733,11,Pork sausage roll,2022-03-18,07:07:17,completed,4.31
7005,1068,9,Barbecue Ribs,2025-03-05,17:43:22,pending,8.31
7006,265,27,Mushroom Risotto,2024-10-18,06:19:08,completed,6.09
7007,139,29,Pasta Carbonara,2022-05-05,15:45:25,pending,4.04
7008,121,20,"Chicken Fajitas,Fish and chips",2025-02-10,09:39:24,cancelled,13.06
7009,2763,19,Mushroom Risotto,2024-12-31,14:00:51,completed,6.65
7010,2071,26,Caprese Salad,2022-06-09,15:53:41,completed,5.06
7011,976,25,"Tuna sashimi,Caprese Salad",2020-11-26,07:38:04,completed,11.25
7012,1803,1,"Katsu Curry,Lasagne",2024-05-23,10:30:58,completed,9.95
7013,938,23,Risotto with seafood,2020-06-30,06:08:20,completed,4.11
7014,2620,5,"Katsu Curry,Ebiten maki",2022-10-04,10:39:03,completed,15.01
7015,1661,20,"Pork sausage roll,Cheeseburger,Tuna sashimi,Chicken wings",2023-12-08,10:48:07,completed,26.93
7016,685,1,"Fish and chips,Salmon nigiri,Vegetable Soup",2025-03-01,22:25:30,completed,21.48
7017,684,8,"Philadelphia maki,Lasagne,Chicken Fajitas",2022-03-18,14:01:29,completed,21.04
7018,2604,18,"Pasta and Beans,Caprese Salad",2025-07-07,16:04:26,completed,12.39
7019,2820,17,"Pappardelle alla Bolognese,California maki",2022-04-24,20:50:59,completed,13.71
7020,941,21,"Katsu Curry,Vegetable Soup,Ricotta stuffed Ravioli,Chilli con carne",2021-06-24,18:01:59,completed,22.76
7021,658,8,Chilli con carne,2021-11-25,15:22:03,completed,7.95
7022,2637,24,"French fries with sausages,Ebiten maki,Pasta with Tomato and Basil,Philadelphia maki,Chicken wings",2020-09-08,11:43:46,completed,26.49
7023,395,4,"Scotch eggs,Pork belly buns,Salmon nigiri,Ebiten maki,Caprese Salad",2022-06-23,11:12:14,completed,34.91
7024,2162,6,Chicken wings,2020-09-04,06:41:59,completed,8.42
7025,221,11,Scotch eggs,2023-11-04,10:02:03,completed,7.27
7026,2145,19,"Chicken milanese,Pork belly buns,Chicken milanese,Caprese Salad",2022-08-12,21:50:46,completed,23.82
7027,495,19,"Ricotta stuffed Ravioli,Linguine with clams,Fettuccine Alfredo,Caesar Salad",2020-08-21,22:54:29,completed,26.39
7028,152,29,"Pasta with Tomato and Basil,Risotto with seafood,Chilli con carne",2023-01-25,22:08:09,cancelled,20.66
7029,572,11,"Pizza,Barbecue Ribs",2024-03-23,10:12:20,completed,12.41
7030,769,1,"Ebiten maki,Fettuccine Alfredo,California maki",2021-02-27,12:28:30,completed,18.97
7031,1692,16,"Salmon nigiri,Fish and chips,Ricotta stuffed Ravioli",2022-12-04,15:59:43,completed,14.21
7032,383,12,Vegetable Soup,2020-11-10,22:27:06,completed,4.36
7033,460,22,"Lasagne,Mushroom Risotto,Pasta with Tomato and Basil",2020-04-02,18:38:55,completed,17.09
7034,205,4,French fries with sausages,2022-05-03,09:48:00,completed,6.19
7035,957,21,Pork sausage roll,2020-05-05,09:01:25,completed,4.26
7036,1240,12,"Pizza,Pork sausage roll,Chicken Fajitas,French fries with sausages",2024-09-06,14:45:55,completed,25.83
